block_id,bct,size,priority,deadline,duration
2169,89,3562,2,150,14730360
2173,50,10000,0,100,14731600
2165,134,3064,2,150,14734578
2181,66,10000,0,100,14789322
2193,88,10000,0,100,14893129
2189,143,2628,2,150,14905810
2197,106,2914,2,150,14910554
2209,51,2445,2,150,14936853
2205,54,10000,0,100,14940088
2201,108,2968,2,150,14952897
2213,67,10000,0,100,14993902
2225,139,3019,2,150,15108209
2229,109,1766,2,150,15118688
2237,70,2775,2,150,15119612
2233,70,10000,0,100,15120360
2241,53,2528,2,150,15144057
2249,51,3162,2,150,15222431
2245,114,25784,1,150,15244397
2261,12,2537,2,150,15266185
2253,72,10000,0,100,15284878
2257,75,2891,2,150,15288324
2269,55,10000,0,100,15350933
2265,57,10000,0,100,15351707
2281,57,10000,0,100,15404472
2277,60,10000,0,100,15408197
2289,132,2146,2,150,15521171
2293,96,3028,2,150,15525729
2301,58,3484,2,150,15528985
2297,64,10000,0,100,15534236
2305,37,3339,2,150,15547962
2313,44,3230,2,150,15635956
2309,100,27290,1,150,15651284
2317,75,10000,0,100,15706779
2325,45,3269,2,150,15718768
2321,87,2802,2,150,15719569
2329,38,3381,2,150,15753340
2333,103,27494,1,150,15857733
2345,94,10000,0,100,15930370
2349,122,3325,2,150,15958435
2353,91,10000,0,100,15968212
2357,104,4066,2,150,15981535
2361,70,2994,2,150,15987496
2365,61,10000,0,100,16020118
2369,101,10000,0,100,16059638
2385,97,10000,0,100,16176658
2397,65,10000,0,100,16185880
2393,90,10000,0,100,16211237
2389,144,3572,2,150,16224334
2409,132,3178,2,150,16334689
2417,102,2492,2,150,16345446
2421,74,3306,2,150,16358447
2413,121,10000,0,100,16365294
2425,89,10000,0,100,16414392
2433,49,10000,0,100,16416150
2441,54,10000,0,100,16463054
2445,148,2971,2,150,16557476
2457,96,10000,0,100,16588071
2469,40,10000,0,100,16613093
2473,60,10000,0,100,16633490
2481,66,10000,0,100,16681000
2493,76,10000,0,100,16772173
2489,121,3203,2,150,16775636
2497,87,10000,0,100,16783690
2501,112,3488,2,150,16809326
2509,35,10000,0,100,16812623
2525,60,10000,0,100,16961316
2533,38,10000,0,100,16980156
2529,128,3430,2,150,17029245
2541,117,24975,1,150,17098728
2545,133,2742,2,150,17155516
2549,97,10000,0,100,17160032
2561,73,10000,0,100,17177616
2557,131,2687,2,150,17194499
2565,106,2732,2,150,17211858
2573,97,22571,1,150,17283378
2577,61,2402,2,150,17288737
2581,66,10000,0,100,17334301
2589,42,10000,0,100,17351603
2585,120,2806,2,150,17389362
2597,69,10000,0,100,17419388
2593,109,2698,2,150,17420169
2605,81,10000,0,100,17472937
2613,78,10000,0,100,17510785
2617,111,2364,2,150,17543938
2621,93,4222,2,150,17565993
2625,65,3211,2,150,17578804
2629,36,3293,2,150,17590778
2637,69,10000,0,100,17705267
2645,91,10000,0,100,17727540
2649,155,2921,2,150,17791974
2653,118,2705,2,150,17795247
2657,83,10000,0,100,17801023
2665,53,2783,2,150,17812064
2661,107,3222,2,150,17824511
2669,50,10000,0,100,17849772
2681,105,10000,0,100,17986875
2685,124,3109,2,150,18007247
2689,106,10000,0,100,18028945
2693,110,3474,2,150,18032994
2713,85,2752,2,150,18172132
2717,48,3166,2,150,18175585
2709,130,3068,2,150,18176594
2721,37,2122,2,150,18205425
2725,144,32248,1,150,18354021
2729,145,2778,2,150,18395146
2737,105,3004,2,150,18396342
2741,95,2415,2,150,18425367
2749,94,10000,0,100,18466026
2745,104,10000,0,100,18475789
2757,95,10000,0,100,18507415
2765,98,10000,0,100,18550393
2773,79,10000,0,100,18573267
2781,83,10000,0,100,18617352
2789,50,10000,0,100,18625397
2777,145,3053,2,150,18639194
2785,108,3704,2,150,18643191
2809,39,2545,2,150,18777112
2805,89,3339,2,150,18786407
2801,133,2293,2,150,18789406
2813,52,3212,2,150,18830390
2821,49,1762,2,150,18910182
2817,97,20890,1,150,18916724
2829,74,2173,2,150,18974612
2825,80,10000,0,100,18980384
2833,43,3809,2,150,18984367
2837,51,10000,0,100,19034193
2841,58,2065,2,150,19041754
2849,31,10000,0,100,19096283
2853,117,1928,2,150,19182304
2861,58,10000,0,100,19203766
2857,107,3696,2,150,19213197
2865,76,2794,2,150,19222255
2869,66,10000,0,100,19253222
2873,74,3444,2,150,19261574
2877,63,10000,0,100,19292263
2889,84,10000,0,100,19394076
2897,71,10000,0,100,19422199
2905,37,10000,0,100,19428152
2913,53,10000,0,100,19484657
2901,145,3013,2,150,19495425
2925,91,10000,0,100,19605591
2933,82,10000,0,100,19638607
2941,61,10000,0,100,19658046
2949,67,10000,0,100,19704598
2957,53,10000,0,100,19731893
2969,73,10000,0,100,19832354
2977,37,10000,0,100,19839111
2973,125,3192,2,150,19885442
2989,129,2602,2,150,20011659
2993,101,10000,0,100,20023485
2997,114,2775,2,150,20038185
3001,79,3362,2,150,20042732
3005,68,2909,2,150,20072520
3009,28,10000,0,100,20073519
3017,64,10000,0,100,20151525
3029,74,10000,0,100,20242041
3041,64,10000,0,100,20272547
3037,86,10000,0,100,20294572
3049,98,10000,0,100,20347203
